drug	gene	zvalue	pvalue
BRD-K39504007	FZD7	4.612209148	3.98e-06
SKI-II	EIF4EBP1	4.477268982	7.56e-06
SKI-II	CDK6	5.256899515	1.47e-07
SKI-II	FOSL1	5.111244583	3.2e-07
SKI-II	DPH2	5.299892437	1.1599999999999999e-07
SKI-II	DDIT4	4.291138708	1.7800000000000002e-05
SKI-II	AARS	4.134820212	3.5499999999999996e-05
SKI-II	ARHGEF2	5.069737306	3.98e-07
SKI-II	TIPARP	6.125268598	9.05e-10
SKI-II	NUCB2	4.789611718	1.67e-06
SKI-II	PCK2	5.328216328	9.92e-08
SKI-II	CCDC85B	4.388760701	1.1400000000000001e-05
SKI-II	PHGDH	4.716216813	2.4e-06
SKI-II	CALU	4.098565048999999	4.16e-05
SKI-II	PYCR1	5.385745547999999	7.21e-08
SKI-II	HERPUD1	4.688336473000001	2.75e-06
SKI-II	SEC13	4.8440074410000005	1.27e-06
SKI-II	UTP20	4.863759575	1.15e-06
SKI-II	SLC39A14	4.8042132330000005	1.55e-06
SKI-II	TBL2	5.120061509	3.05e-07
SKI-II	PUS1	5.388650782999999	7.1e-08
SKI-II	SDF2L1	4.849075317	1.24e-06
SKI-II	TAF1D	4.7023957030000005	2.57e-06
SKI-II	FKBP11	4.624832545	3.75e-06
SKI-II	SETD5	5.047701498	4.47e-07
BRD-K68735643	KIT	4.903675026	9.41e-07
BRD-K12957211	DHX29	4.189090923999999	2.8000000000000003e-05
BRD-K02311587	MAMLD1	4.427810827	9.52e-06
BRD-K98519396	CDK5R1	4.342555153999999	1.4099999999999999e-05
BRD-K66898048	GNPDA1	4.711253909	2.46e-06
farnesol	ICAM1	5.48957659	4.0300000000000004e-08
farnesol	E2F2	4.248189193	2.1600000000000003e-05
farnesol	TGFBR2	4.58982481	4.44e-06
farnesol	PRKCH	5.878843319	4.13e-09
farnesol	CXCL2	4.543899033	5.52e-06
farnesol	PFKL	6.606950147999999	3.92e-11
farnesol	CNOT4	4.0706029610000005	4.6899999999999995e-05
farnesol	USP7	4.269864688999999	1.9600000000000002e-05
farnesol	FAS	4.854935568999999	1.2e-06
farnesol	ADAM10	4.419990978	9.87e-06
farnesol	EAPP	4.142336826	3.4399999999999996e-05
farnesol	KIF15	4.699543633	2.61e-06
farnesol	B4GALT6	4.625846303	3.73e-06
BRD-K61553906	USP7	4.763385821	1.9e-06
BRD-K54925167	PIK3CA	4.088711579	4.34e-05
BRD-K54925167	POLR1C	4.920672663	8.620000000000001e-07
BRD-K54925167	CDK2	4.932893985	8.1e-07
BRD-K54925167	VPS72	5.55042609	2.85e-08
BRD-K54925167	NIT1	4.452983088	8.47e-06
BRD-K54925167	PTPRF	6.441930066	1.18e-10
BRD-K54925167	SPRED2	4.447781492	8.68e-06
BRD-K54925167	SLC25A14	4.267857736	1.9699999999999998e-05
BRD-K54925167	PMM2	4.195441987	2.72e-05
BRD-K54925167	P4HTM	4.543525483	5.53e-06
BRD-K54925167	RFNG	5.563688781000001	2.64e-08
BRD-K54925167	IL13RA1	4.290727795	1.7800000000000002e-05
BRD-K54925167	ORC1	4.614091107	3.95e-06
BRD-K54925167	ABCD4	4.654740802	3.24e-06
BRD-K54925167	ACOX2	6.081852668	1.19e-09
BRD-K54925167	FLOT1	4.696773707	2.64e-06
BRD-K54925167	FAF2	4.7969403580000005	1.61e-06
BRD-K54925167	TRAF3IP2	5.719403572999999	1.07e-08
BRD-K54925167	KAT8	5.441665239	5.28e-08
BRD-K54925167	CXCL10	4.842696267	1.28e-06
BRD-K54925167	ACTL6B	4.696373985	2.65e-06
BRD-K54925167	MAP3K7	5.238186409	1.62e-07
BRD-K54925167	ZNF117	4.944885496	7.620000000000001e-07
BRD-K54925167	SEZ6L	4.585148372	4.54e-06
BRD-K54925167	ZNF232	4.681147316000001	2.85e-06
BRD-K54925167	DENND1A	5.294872318	1.1900000000000001e-07
BRD-K31285743	GATA2	4.448559315	8.64e-06
BRD-K76987587	ABCC5	5.2431999430000005	1.58e-07
BRD-A54194844	BNIP3L	4.576225498	4.73e-06
BRD-A54194844	ADRB2	4.943296255	7.68e-07
BRD-A54194844	BNIP3	4.925869817	8.4e-07
BRD-A54194844	CNOT4	4.754655648	1.99e-06
BRD-A54194844	DENND2D	5.1861022530000005	2.15e-07
BRD-A54194844	FKBP14	4.621844033	3.8e-06
tubaic-acid	LOXL1	4.51703593	6.27e-06
BRD-K96403486	BCL2	4.537848632	5.68e-06
BRD-K67857349	FAS	4.366352224	1.26e-05
BRD-K67857349	GRB10	4.459803841	8.2e-06
FU-JMBII127B	HMOX1	5.996006287	2.02e-09
BRD-K30737452	ERBB3	4.625278376	3.74e-06
BRD-K30737452	STAP2	4.16560534	3.11e-05
BRD-K30737452	CPVL	5.508459552000001	3.62e-08
BRD-K30737452	KDELC1	4.7159861339999996	2.41e-06
BRD-K98668154	BCL2	4.213931951	2.51e-05
BRD-K98668154	OXCT1	4.519257915	6.21e-06
BRD-K98668154	PAN2	5.166032249	2.39e-07
BRD-K33776933	VAV3	4.0845848810000005	4.4200000000000004e-05
BRD-K33776933	HERC6	5.396934585	6.78e-08
BRD-K23243038	SSBP2	4.059033473	4.93e-05
BRD-A43155244	CDK5R1	4.788796379	1.68e-06
BRD-A43155244	CDKN1A	4.798924857	1.6e-06
BRD-A43155244	HIVEP1	5.8700182110000005	4.36e-09
BRD-A43155244	ZNF473	6.221288785	4.93e-10
BRD-A43155244	HSPA6	4.613692198	3.96e-06
BRD-A43155244	ZNF432	4.882858654	1.05e-06
BRD-A43155244	ZNF394	4.671156229	3e-06
BRD-K25902954	ETV1	4.398206112	1.09e-05
BRD-K25902954	EPHB2	4.221192015	2.4299999999999998e-05
BRD-K25902954	MCOLN1	5.83264802	5.4600000000000006e-09
BRD-K25902954	NT5DC2	4.130549976	3.6200000000000006e-05
BRD-K40230514	KIF5C	4.162740673	3.14e-05
BRD-A93426597	RAP1GAP	4.609023458	4.05e-06
VU-0400071-3	KCNK1	4.438354483	9.06e-06
BRD-K73610817	SERPINE1	6.706022872999999	2.0000000000000002e-11
BRD-K73610817	ALDOA	5.583545182000001	2.36e-08
BRD-K73610817	ERO1A	4.247062398	2.17e-05
BRD-K73610817	BNIP3L	8.554452969	1.18e-17
BRD-K73610817	IGFBP3	6.917969997999999	4.58e-12
BRD-K73610817	EIF4EBP1	6.328781737000001	2.47e-10
BRD-K73610817	EPHB2	4.5895202710000005	4.44e-06
BRD-K73610817	PFKL	5.23351416	1.66e-07
BRD-K73610817	PMAIP1	5.610543946	2.02e-08
BRD-K73610817	DDIT4	6.173554729	6.68e-10
BRD-K73610817	TSC22D3	9.285028131	1.6200000000000002e-20
BRD-K73610817	CDKN1A	6.33099214	2.4400000000000004e-10
BRD-K73610817	MTHFD2	5.735770199	9.709999999999999e-09
BRD-K73610817	AARS	4.999878123999999	5.74e-07
BRD-K73610817	P4HA2	6.640511899	3.13e-11
BRD-K73610817	BNIP3	9.265410527	1.94e-20
BRD-K73610817	ALDOC	4.807224855	1.53e-06
BRD-K73610817	PCK2	5.634959952000001	1.75e-08
BRD-K73610817	DDB2	6.739408248999999	1.59e-11
BRD-K73610817	PGM1	4.295665545	1.74e-05
BRD-K73610817	PHGDH	7.1960571710000005	6.2e-13
BRD-K73610817	LGALS8	4.359977858	1.3000000000000001e-05
BRD-K73610817	SPAG4	7.857293952000001	3.9299999999999996e-15
BRD-K73610817	CHAC1	4.381531784	1.18e-05
BRD-K73610817	VGLL4	4.587805708	4.48e-06
BRD-K73610817	TNIP1	6.138962576	8.309999999999999e-10
BRD-K73610817	GRB10	7.370768699	1.7e-13
BRD-K73610817	SESN1	4.472616302	7.73e-06
BRD-K73610817	TRIB3	4.484797153	7.3e-06
BRD-K73610817	FAM162A	6.071608873	1.27e-09
BRD-K73610817	NDRG1	4.614551206	3.94e-06
BRD-K73610817	ATF4	4.867124092	1.13e-06
BRD-K73610817	SARS	5.102149029	3.36e-07
BRD-K73610817	ENO2	5.6358886560000006	1.74e-08
BRD-K73610817	CARS	5.9968816	2.0100000000000003e-09
BRD-K73610817	PLOD2	4.62696348	3.71e-06
BRD-K73610817	IGFBP2	5.409764429	6.31e-08
BRD-K73610817	TF	4.939741915	7.82e-07
BRD-K73610817	STC2	5.136134854	2.8e-07
BRD-K73610817	AK4	6.487372789	8.73e-11
BRD-K73610817	TRAF5	5.045671307	4.52e-07
BRD-K73610817	INHBB	4.760913643	1.93e-06
BRD-K73610817	DPYSL4	5.1026500530000005	3.35e-07
BRD-K73610817	PDK1	7.006597145	2.44e-12
BRD-K73610817	P4HA1	6.98890616	2.77e-12
BRD-K73610817	LONP1	4.8116898169999995	1.5e-06
BRD-K73610817	NUPR1	5.754020729	8.71e-09
BRD-K73610817	INSIG2	5.180025986	2.22e-07
BRD-K73610817	VEGFA	6.252250787	4.05e-10
BRD-K73610817	TP53TG1	5.176740971	2.26e-07
BRD-K73610817	CBS	4.906881553	9.25e-07
BRD-K73610817	ACKR3	4.620925268	3.82e-06
BRD-K73610817	SHMT2	5.957368386000001	2.5600000000000003e-09
BRD-K73610817	ZNF337	4.656297637	3.22e-06
BRD-K73610817	LOX	4.932931326	8.1e-07
BRD-K73610817	SLC16A3	5.322217912	1.0300000000000001e-07
BRD-K73610817	ANKZF1	5.170658443	2.33e-07
BRD-K73610817	HILPDA	4.71397136	2.43e-06
BRD-K73610817	PHLDA3	4.726095754	2.29e-06
BRD-K73610817	LARP6	5.456690707000001	4.85e-08
BRD-K73610817	PPP1R13L	5.857473937999999	4.7e-09
BRD-K73610817	ZMAT3	4.66277019	3.12e-06
BRD-K73610817	YEATS2	5.024857561	5.04e-07
BRD-K73610817	ORAI3	4.835428351	1.33e-06
BRD-K73610817	CA9	4.774125992	1.8e-06
BRD-K73610817	PFKFB4	6.578430697000001	4.75e-11
BRD-K73610817	PPFIA4	5.857569238	4.7e-09
BRD-K73610817	NDUFA4L2	4.603764997	4.15e-06
chlorprothixene	MMP1	4.113396249	3.9e-05
chlorprothixene	ABHD6	4.1695646989999995	3.05e-05
chlorprothixene	GABBR2	4.571051432	4.85e-06
BRD-K45308677	POLR1C	4.891002981000001	1e-06
BRD-K02162441	E2F2	4.573679716	4.79e-06
BRD-K02162441	KIF5C	4.783821205	1.72e-06
BRD-A41997916	CDK19	4.34401609	1.4000000000000001e-05
erbstatin-analog	EPHA3	4.501330793999999	6.75e-06
CVF-SUMO-11	HMOX1	4.291446738	1.7800000000000002e-05
CVF-SUMO-11	ABHD6	4.219580671	2.45e-05
BRD-K46645809	GHR	4.6432148689999995	3.43e-06
BRD-K49687221	GNAI1	4.127074578999999	3.6700000000000004e-05
BRD-K49687221	P4HTM	4.2342312060000005	2.2899999999999998e-05
BRD-K49687221	ST5	5.03027443	4.9e-07
BRD-K49687221	PDLIM7	5.045156597	4.53e-07
ceforanide	IGF2BP2	4.101830082	4.1e-05
ceforanide	ABHD6	4.171871979	3.02e-05
BRD-K73400194	GNAI1	4.632665783999999	3.61e-06
BRD-K96703623	RRP8	4.29239829	1.77e-05
SA-1920890	GNPDA1	4.980796521	6.33e-07
SA-1920890	ADAT1	4.260983905	2.0399999999999998e-05
BRD-K36194373	CXCL2	4.261282196	2.0300000000000002e-05
BRD-K36194373	LAMA3	4.372449018999999	1.23e-05
BRD-K22643403	ADO	4.17364736	2.9999999999999997e-05
BRD-K75648471	NUP62	4.718530532	2.38e-06
BRD-K98546361	KIAA0100	5.059652517	4.2e-07
BRD-K73716473	CTNNAL1	4.256460639	2.08e-05
BRD-K12729417	GHR	4.119179123	3.8e-05
BRD-K12729417	TBC1D9B	4.125310604	3.7e-05
BRD-K12729417	XPO7	4.204191466	2.62e-05
BRD-K12729417	PIGB	4.135793284	3.54e-05
BRD-K12729417	TSPAN6	4.114412567	3.8799999999999994e-05
BRD-K79112806	HLA-DMA	4.520261652	6.18e-06
BRD-K79112806	ETV1	7.549811117000001	4.36e-14
BRD-K79112806	PAK1	5.3319518189999995	9.720000000000001e-08
BRD-K79112806	RRP8	6.341874258	2.2700000000000002e-10
BRD-K79112806	CPSF4	4.307619863999999	1.65e-05
BRD-K79112806	KIT	5.168763071	2.3600000000000002e-07
BRD-K79112806	NNT	4.731038958	2.23e-06
BRD-K79112806	SLC11A2	4.059107759	4.93e-05
BRD-K79112806	BCL2	5.18114524	2.21e-07
BRD-K79112806	LGALS8	4.231497924	2.3199999999999998e-05
BRD-K79112806	FAM63A	5.044806767	4.5399999999999996e-07
BRD-K79112806	HLA-DPB1	4.956785333	7.170000000000001e-07
BRD-K79112806	ABCD4	4.727004291	2.28e-06
BRD-K79112806	KCNJ15	4.643194137	3.43e-06
BRD-K79112806	CWC25	5.739157585	9.509999999999999e-09
BRD-K79112806	VIPR2	4.818495128	1.45e-06
BRD-K79112806	HLA-DQB1	4.956174164	7.19e-07
BRD-K79112806	CD1A	5.092486321	3.53e-07
BRD-K79112806	MAGEL2	4.693961879	2.68e-06
BRD-K79112806	P2RY13	5.443870509	5.2099999999999997e-08
KU-C104491	LGALS8	4.217297674	2.47e-05
lamotrigine	CHMP6	4.051677067	5.0900000000000004e-05
niguldipine	XBP1	4.58169336	4.61e-06
niguldipine	INSIG1	4.129027066	3.64e-05
niguldipine	DDIT4	5.72133417	1.06e-08
niguldipine	TSC22D3	6.999001463	2.58e-12
niguldipine	MTHFD2	4.543737131	5.53e-06
niguldipine	AARS	4.275207374	1.91e-05
niguldipine	ARHGEF2	6.310385233	2.7799999999999997e-10
niguldipine	RAP1GAP	4.108837339	3.98e-05
niguldipine	GNPDA1	4.765272878999999	1.89e-06
niguldipine	PCK2	7.696677294	1.4e-14
niguldipine	PHGDH	5.8281084110000005	5.61e-09
niguldipine	FDFT1	4.5935220160000005	4.36e-06
niguldipine	SCD	5.455797219	4.88e-08
niguldipine	MSMO1	5.527791679	3.24e-08
niguldipine	NUPR1	4.751227673	2.02e-06
niguldipine	HSD17B7	4.886176355	1.03e-06
artesunate	SERPINE1	4.3094294380000004	1.64e-05
artesunate	BRCA1	4.320928036000001	1.55e-05
artesunate	CDK4	4.101136477	4.11e-05
artesunate	NCK2	4.96676741	6.809999999999999e-07
artesunate	CDK6	4.3445864069999995	1.4000000000000001e-05
artesunate	XBP1	4.257056377	2.07e-05
artesunate	SCCPDH	4.139786614	3.48e-05
artesunate	SMARCC1	4.492398217	7.04e-06
artesunate	MTHFD2	4.3863540919999995	1.15e-05
artesunate	SMC3	4.761734921	1.92e-06
artesunate	TSEN2	4.464936408	8.01e-06
artesunate	RAB11FIP2	4.347009401	1.3800000000000002e-05
artesunate	ATG3	4.080463175	4.49e-05
artesunate	XPO7	4.541564183999999	5.58e-06
artesunate	FOSL1	4.6319212169999995	3.62e-06
artesunate	MCL1	4.894274597	9.87e-07
artesunate	BCLAF1	5.279043605	1.3e-07
artesunate	HNRNPDL	4.781972823	1.74e-06
artesunate	SSBP1	4.609707722	4.03e-06
artesunate	TLK1	4.6481617019999995	3.35e-06
artesunate	CDH2	4.780153367	1.75e-06
artesunate	OTUD4	4.605849493	4.11e-06
artesunate	PPRC1	5.445183592	5.1799999999999994e-08
artesunate	AATF	4.935905118	7.979999999999999e-07
artesunate	EWSR1	4.662290188	3.13e-06
artesunate	KPNA4	4.58700879	4.5e-06
artesunate	U2SURP	4.664189733	3.1e-06
artesunate	IMP4	5.3004092080000005	1.1599999999999999e-07
artesunate	TIMM23	4.599852048	4.23e-06
artesunate	TSR1	5.006788832	5.529999999999999e-07
artesunate	RNASEH1	4.885912072	1.03e-06
artesunate	PUS1	4.6548598	3.24e-06
artesunate	PPCDC	4.908947595	9.159999999999999e-07
artesunate	UBIAD1	4.871105828	1.11e-06
artesunate	AEN	4.768064257	1.86e-06
artesunate	PSAT1	5.1928412260000005	2.07e-07
artesunate	TRAF3	4.667068218	3.06e-06
artesunate	NPM1	4.646444904	3.38e-06
artesunate	B4GALNT1	4.59210632	4.39e-06
artesunate	RPUSD2	4.602819404	4.17e-06
evoxine	CERK	4.574610655	4.77e-06
BRD-K38934024	GNPDA1	4.784616853	1.71e-06
BRD-K38934024	MAPKAPK5	4.593802867	4.35e-06
VU-0365117-1	DENND2D	4.703934843	2.55e-06
BRD-K06145650	TGFBR2	4.621198324	3.82e-06
BRD-K19651468	ORC1	4.179341937	2.9199999999999998e-05
BRD-K23774426	DHDDS	4.989685301000001	6.05e-07
BRD-K28035139	CXCL2	5.341420555	9.22e-08
BRD-K28035139	HDAC6	4.467173225	7.93e-06
BRD-K28035139	KIAA0100	4.50222437	6.72e-06
BRD-K28035139	TXLNA	4.344063257	1.4000000000000001e-05
BRD-K28035139	DNM1	4.1006726019999995	4.1200000000000005e-05
BRD-K28035139	NUP62	4.900137824	9.58e-07
BRD-K28035139	PGRMC1	4.228258782	2.36e-05
BRD-K28035139	MAN2B1	4.203156773	2.6300000000000002e-05
BRD-K28035139	STXBP1	4.349608205	1.36e-05
BRD-K28035139	GAA	5.861278987	4.589999999999999e-09
BRD-K28035139	TSPAN3	4.270794298	1.95e-05
BRD-K28035139	PIGB	4.083866635	4.429999999999999e-05
BRD-K28035139	FHOD1	4.971452427	6.65e-07
BRD-K98529175	KIF5C	4.127286543	3.6700000000000004e-05
BRD-K37322457	MCOLN1	4.114640154	3.8799999999999994e-05
BRD-K32656671	MAPK13	5.0137854719999995	5.34e-07
BRD-K22827077	PRKX	5.167751705	2.37e-07
BRD-K94029810	KIF5C	4.178047061	2.94e-05
prilocaine	SATB1	4.996521704	5.839999999999999e-07
BRD-K37551767	DYRK3	4.09809599	4.1700000000000004e-05
BRD-K54822214	TSC22D3	4.4560684539999995	8.35e-06
BRD-K54822214	HERPUD1	4.161437169	3.16e-05
BRD-K54822214	SLC37A1	4.665694779	3.08e-06
BRD-K95419055	CEBPD	5.331889953	9.720000000000001e-08
BRD-K53636670	PTK2B	4.23094932	2.33e-05
BRD-K53636670	IFNAR1	4.438782426	9.05e-06
BRD-K53636670	SYK	4.26923096	1.9600000000000002e-05
BRD-K53636670	BMP4	4.758855793	1.95e-06
BRD-K53636670	PDYN	4.645105327	3.4e-06
BRD-K08078340	STAT5B	5.078558491	3.8e-07
BRD-K08078340	TIAM1	4.539595782	5.64e-06
BRD-K14214369	PHGDH	4.528910343	5.93e-06
BRD-K08829932	FKBP14	4.43660741	9.14e-06
BRD-K37960810	ABCC5	4.359651724	1.3000000000000001e-05
clemastine	TBX2	4.30961109	1.64e-05
ISOX	PLA2G15	4.6013241030000005	4.2e-06
ISOX	DUSP14	4.574745298	4.77e-06
ISOX	CORO1A	4.466500672	7.95e-06
ISOX	P3H1	4.756514145	1.97e-06
BRD-K51388814	STK10	5.121691271	3.03e-07
BRD-K83341069	BCL2	4.278165024	1.88e-05
BRD-K83341069	STK10	4.659087792	3.18e-06
BRD-K25042903	HDGFRP3	4.269850035	1.9600000000000002e-05
BRD-K59134391	GPM6B	5.084059696000001	3.69e-07
XMD-16144	HIST1H2BK	4.5607611530000005	5.1e-06
BRD-K77795481	GFOD1	4.365458627	1.27e-05
BRD-K24896023	FBXO7	4.150574667	3.32e-05
BRD-K74046820	NFKB2	5.711592789	1.1200000000000001e-08
BRD-K74046820	MAPK13	4.30957573	1.64e-05
BRD-K44937047	CDK5R1	4.272938876	1.93e-05
BRD-K44937047	RBM6	4.280110078	1.87e-05
BRD-K72217541	NOS3	4.599398487	4.24e-06
BRD-K72217541	SIRT3	4.142593408	3.43e-05
BRD-K75843415	ERBB3	5.002973893	5.65e-07
BRD-K75843415	NR3C1	4.313523206	1.6100000000000002e-05
BRD-K77239206	BMP4	4.1905987080000004	2.78e-05
BRD-K91738126	NOTCH1	4.9202622069999995	8.64e-07
BRD-K91738126	CHP1	4.677487225	2.9e-06
BRD-K91738126	ST6GALNAC2	5.262669506	1.42e-07
veratridine	ADO	4.369598236	1.24e-05
veratridine	MAMLD1	4.85866208	1.18e-06
selamectin	EPHB2	5.145604793	2.67e-07
selamectin	DDIT4	4.142709782	3.43e-05
selamectin	TSC22D3	5.641501425	1.69e-08
selamectin	ARHGEF2	4.465391779	7.99e-06
selamectin	NFIL3	4.556468516	5.2e-06
selamectin	PHGDH	4.740203154	2.14e-06
selamectin	XBP1	4.665432421	3.08e-06
selamectin	SLC35F6	4.589587923	4.44e-06
heraclenol	PRR16	5.074582006	3.88e-07
BRD-K17289060	PAK1	4.26953889	1.9600000000000002e-05
BRD-K17289060	GPER1	5.156998358	2.51e-07
BRD-K33586157	FAM20B	4.702534793	2.57e-06
BRD-K33586157	ERAP2	5.6879222910000005	1.29e-08
BRD-K96041907	PAX8	4.238481272	2.25e-05
BRD-K96041907	STX4	4.8040668580000006	1.55e-06
BRD-K96041907	CHMP6	4.270770456	1.95e-05
BRD-K96041907	NSDHL	4.921310087	8.6e-07
BRD-K96041907	VCP	4.612612682	3.98e-06
BRD-K96041907	KLHL18	4.898518299	9.66e-07
BRD-K96041907	KCMF1	4.612432243	3.98e-06
BRD-K02058097	STAT5B	4.730528616	2.24e-06
BRD-K78738487	FAM20B	4.485074755	7.29e-06
BRD-K13000360	CXCL2	4.163129245	3.14e-05
BRD-K13000360	SLC37A4	4.509591576	6.5e-06
BRD-K87634307	GATA2	4.752691626	2.01e-06
EMF-bca1-16	HMOX1	4.09475533	4.23e-05
EMF-bca1-16	MMP1	6.341839842000001	2.2700000000000002e-10
EMF-bca1-16	PMAIP1	4.418498553	9.94e-06
EMF-bca1-16	ABCF1	4.672411236	2.98e-06
EMF-bca1-16	ZNF274	5.439234901	5.3499999999999996e-08
EMF-bca1-16	PLOD3	4.086434149	4.3799999999999994e-05
EMF-bca1-16	JUN	5.430557284	5.62e-08
EMF-bca1-16	CTSD	5.506549166	3.6600000000000003e-08
EMF-bca1-16	ARHGEF2	5.324999458	1.0099999999999999e-07
EMF-bca1-16	DNAJB2	5.169017349	2.35e-07
EMF-bca1-16	BAG3	4.697555357	2.63e-06
EMF-bca1-16	UVRAG	4.908753368	9.170000000000001e-07
EMF-bca1-16	SARS	5.939575907999999	2.8600000000000005e-09
EMF-bca1-16	BRD4	4.616543697	3.9e-06
EMF-bca1-16	CEBPG	5.226347551	1.73e-07
EMF-bca1-16	PRCC	5.092952005	3.53e-07
EMF-bca1-16	GPM6B	4.790029634	1.67e-06
EMF-bca1-16	DDIT3	5.738320494	9.56e-09
EMF-bca1-16	SH3GLB1	4.999120683	5.76e-07
EMF-bca1-16	MAU2	5.646915186	1.63e-08
EMF-bca1-16	HSPA6	5.254152518	1.49e-07
EMF-bca1-16	FAM129A	5.499601208	3.8100000000000004e-08
EMF-bca1-16	SMIM7	5.179034923	2.23e-07
EMF-bca1-16	WBP4	5.454981107	4.9e-08
EMF-bca1-16	GAB2	4.655644529	3.23e-06
EMF-bca1-16	SLC4A3	4.6057730480000005	4.11e-06
EMF-bca1-16	ZNF222	5.020484292	5.15e-07
EMF-bca1-16	ZNF136	4.881341848	1.05e-06
EMF-bca1-16	SCARF1	4.6188097710000005	3.86e-06
EMF-bca1-16	ZNF117	4.657160795	3.21e-06
EMF-bca1-16	PRSS16	4.834926694	1.33e-06
EMF-bca1-16	AZGP1	4.721272225	2.34e-06
EMF-bca1-16	PHIP	5.075166487	3.87e-07
EMF-bca1-16	FHOD3	4.9451624910000005	7.609999999999999e-07
EMF-bca1-16	ANKRD11	4.613072551	3.97e-06
EMF-bca1-16	NOX4	4.643596933	3.42e-06
EMF-bca1-16	FAM110B	5.559868746	2.7e-08
heliomycin	EGR1	4.615491602	3.92e-06
heliomycin	CXCL2	5.054131051000001	4.32e-07
heliomycin	DDIT4	4.710265535	2.47e-06
BRD-K00381581	PRUNE	4.536385963	5.72e-06
BRD-K98403755	ADCK3	4.443769284	8.84e-06
BRD-K98403755	STK10	4.959113341	7.079999999999999e-07
BRD-K00141503	KLF3-AS1	4.906282367	9.279999999999999e-07
BRD-A83802330	DDX42	4.632206194	3.62e-06
WY-01-034	TP53	4.410180335	1.0300000000000001e-05
WY-01-034	NFKBIA	4.433576483	9.27e-06
WY-01-034	FOSL1	4.9073777860000005	9.23e-07
WY-01-034	PAK4	4.410989393	1.0300000000000001e-05
WY-01-034	DPH2	4.771308814	1.83e-06
WY-01-034	GABPB1	4.655244308	3.24e-06
WY-01-034	SENP6	4.763229685	1.91e-06
WY-01-034	PDS5A	4.642949476	3.43e-06
WY-01-034	HN1L	4.155078726	3.2500000000000004e-05
WY-01-034	SPAG7	4.382831215	1.17e-05
WY-01-034	CCNA2	5.250984889	1.51e-07
WY-01-034	TCERG1	4.823711802	1.41e-06
WY-01-034	DDIT4	4.699893943999999	2.6e-06
WY-01-034	MYC	4.3028528669999995	1.6899999999999997e-05
WY-01-034	TIMELESS	4.165842411	3.1e-05
WY-01-034	LPGAT1	4.48836731	7.18e-06
WY-01-034	TMEM109	4.752373544	2.01e-06
WY-01-034	DCTD	5.335907584	9.51e-08
WY-01-034	KEAP1	4.058524463	4.94e-05
WY-01-034	PPIE	4.666801424	3.06e-06
WY-01-034	PTPN12	4.387794271000001	1.15e-05
WY-01-034	PIGB	4.558838499	5.14e-06
WY-01-034	PHKA1	4.273795268	1.92e-05
WY-01-034	TM9SF3	4.221029252	2.4299999999999998e-05
WY-01-034	HSD17B11	4.46386923	8.05e-06
WY-01-034	TIMM9	4.246452205	2.17e-05
WY-01-034	PARP2	4.942436973	7.72e-07
WY-01-034	FAM57A	5.548911382000001	2.8700000000000002e-08
WY-01-034	CTCF	4.974962789	6.529999999999999e-07
WY-01-034	SCAF8	4.919859444	8.659999999999999e-07
WY-01-034	ERCC6L	4.915058418	8.88e-07
WY-01-034	MGST2	5.329607238	9.84e-08
WY-01-034	NCL	4.604180808	4.14e-06
WY-01-034	HNRNPAB	4.759777147	1.94e-06
WY-01-034	GSTO1	5.453973711000001	4.93e-08
WY-01-034	PSMA3	4.614453392	3.94e-06
WY-01-034	FOXM1	4.974467705	6.54e-07
WY-01-034	RNF8	4.603566389	4.15e-06
WY-01-034	MAP2K4	4.571735425	4.84e-06
WY-01-034	NSMAF	4.816791076	1.46e-06
WY-01-034	RPP30	5.275586613	1.32e-07
WY-01-034	TMEM11	4.945682527	7.590000000000001e-07
WY-01-034	ZNF516	4.601868683	4.19e-06
WY-01-034	PPRC1	5.15832938	2.4899999999999997e-07
WY-01-034	CHST10	4.674696897	2.94e-06
WY-01-034	GTSE1	4.635108459	3.57e-06
WY-01-034	FGF2	5.232689047	1.67e-07
WY-01-034	NRF1	5.235238605	1.65e-07
WY-01-034	URB2	4.864419065	1.15e-06
WY-01-034	HAS2	5.77702079	7.6e-09
WY-01-034	SALL1	5.202165006	1.97e-07
WY-01-034	PIR	4.65155204	3.29e-06
WY-01-034	PPP1R8	5.414428647	6.15e-08
WY-01-034	CLIC1	4.833749115	1.34e-06
WY-01-034	PSMB5	4.858120186	1.19e-06
WY-01-034	PATZ1	5.120200539	3.05e-07
WY-01-034	SMYD5	4.65764814	3.2e-06
WY-01-034	APEX1	4.631204209	3.64e-06
WY-01-034	GEMIN2	4.81675988	1.46e-06
WY-01-034	MFSD5	4.86011319	1.17e-06
WY-01-034	ATAD2B	4.70027019	2.6e-06
WY-01-034	SRSF7	4.723772724	2.32e-06
WY-01-034	UMPS	5.431261752	5.6e-08
WY-01-034	FASTKD2	4.848004936000001	1.25e-06
WY-01-034	YTHDF2	4.678474536	2.89e-06
WY-01-034	MCMBP	4.970870706	6.67e-07
WY-01-034	TTC19	4.715985014	2.41e-06
WY-01-034	AGFG1	4.685339325	2.79e-06
WY-01-034	NUP54	5.708944691	1.14e-08
WY-01-034	RNF7	4.984635126000001	6.21e-07
WY-01-034	NIT2	4.570764066000001	4.86e-06
WY-01-034	ANAPC1	5.100863926000001	3.38e-07
WY-01-034	ICE2	4.760699425	1.93e-06
