drug	gene	zvalue	pvalue
BRD-K24820372	BHLHE40	-4.505965982	6.61e-06
BRD-K24820372	POLG2	-4.419269268	9.9e-06
BRD-K88616704	NUP85	-5.485631478999999	4.12e-08
BRD-K39345836	PPP2R5A	-4.35158414	1.3500000000000001e-05
BRD-K39345836	MTUS2	-4.6638464630000005	3.1e-06
BRD-K78822312	THAP11	-4.073599624	4.6299999999999994e-05
BRD-K44366801	GAPDH	-4.146298421	3.3799999999999995e-05
BRD-K44366801	RRP1B	-4.8893109610000005	1.01e-06
BRD-K44366801	BAMBI	-4.071997068	4.66e-05
BRD-K44366801	THAP11	-4.6458966010000005	3.39e-06
BRD-K44366801	TIMM9	-4.322367304	1.5399999999999998e-05
BRD-K44366801	INPP5A	-4.693573401	2.68e-06
BRD-K98286370	NPDC1	-4.291740217	1.77e-05
BRD-K75992528	AARS	-5.941046888	2.8300000000000004e-09
BRD-K75992528	TIPARP	-4.672634489	2.97e-06
BRD-K07515761	DLD	-4.743538907	2.1e-06
TL-HRAS-24	FBXL12	-4.056850218	4.970000000000001e-05
cycloheximide	HSPB1	-4.4322791519999996	9.32e-06
cycloheximide	BNIP3L	-5.2550060819999995	1.48e-07
cycloheximide	EIF4EBP1	-5.470355937000001	4.4900000000000005e-08
cycloheximide	HSPA8	-9.565928406	1.1100000000000001e-21
cycloheximide	PGAM1	-4.836954559	1.32e-06
cycloheximide	SPP1	-4.556196358	5.21e-06
cycloheximide	HSPA1A	-7.746931001	9.41e-15
cycloheximide	NENF	-4.4039884869999995	1.06e-05
cycloheximide	TWF2	-5.193548493	2.0600000000000002e-07
cycloheximide	PHKB	-5.763917018	8.22e-09
cycloheximide	MLEC	-6.034477696000001	1.59e-09
cycloheximide	KIAA0100	-4.962214669	6.970000000000001e-07
cycloheximide	EFCAB14	-4.828602536	1.37e-06
cycloheximide	MBTPS1	-4.740787385	2.13e-06
cycloheximide	TRAK2	-6.990314645	2.7400000000000004e-12
cycloheximide	RPA1	-6.049482301	1.45e-09
cycloheximide	SCARB1	-7.549725662999999	4.36e-14
cycloheximide	LIG1	-5.67888029	1.3600000000000001e-08
cycloheximide	COASY	-4.118807894	3.81e-05
cycloheximide	SLC35B1	-4.250529241000001	2.13e-05
cycloheximide	KIAA0196	-5.161104737	2.45e-07
cycloheximide	DNM1	-4.9210294999999995	8.61e-07
cycloheximide	DDIT4	-7.912459121	2.52e-15
cycloheximide	ALAS1	-5.1321524919999995	2.86e-07
cycloheximide	CBR1	-6.803962822999999	1.02e-11
cycloheximide	POP4	-4.480889933	7.43e-06
cycloheximide	FAM20B	-4.627785678	3.7e-06
cycloheximide	STK25	-6.555281551	5.55e-11
cycloheximide	TMEM97	-5.943226165	2.7899999999999997e-09
cycloheximide	B4GAT1	-7.172213064	7.380000000000001e-13
cycloheximide	RAD9A	-4.176881071	2.9600000000000005e-05
cycloheximide	NIPSNAP1	-5.749259627000001	8.959999999999999e-09
cycloheximide	MTHFD2	-5.152931588	2.56e-07
cycloheximide	TMEM109	-4.406779996	1.05e-05
cycloheximide	PIP4K2B	-4.472088578999999	7.75e-06
cycloheximide	AARS	-5.473034685	4.42e-08
cycloheximide	GPC1	-4.854040474	1.21e-06
cycloheximide	CTSD	-4.512586533	6.4e-06
cycloheximide	P4HA2	-4.249394983	2.14e-05
cycloheximide	RAP1GAP	-5.266469249	1.3900000000000001e-07
cycloheximide	BECN1	-4.2906878619999995	1.7800000000000002e-05
cycloheximide	LBR	-4.907972317	9.2e-07
cycloheximide	CSK	-7.17966561	6.990000000000001e-13
cycloheximide	UBE2L6	-4.2169158069999995	2.48e-05
cycloheximide	ICMT	-4.530161251	5.89e-06
cycloheximide	GNPDA1	-6.628704282999999	3.39e-11
cycloheximide	MYO10	-5.184408499	2.17e-07
cycloheximide	LIPA	-5.43000345	5.6399999999999995e-08
cycloheximide	PHGDH	-5.944090322	2.7800000000000003e-09
cycloheximide	PAFAH1B3	-6.165253806	7.04e-10
cycloheximide	CALU	-4.3233323530000005	1.5399999999999998e-05
cycloheximide	NCOA3	-6.283741728	3.31e-10
cycloheximide	POLR2I	-4.263199161	2.02e-05
cycloheximide	CANT1	-5.215245749	1.8399999999999998e-07
cycloheximide	EIF5	-4.71776154	2.38e-06
cycloheximide	MBOAT7	-5.849873627000001	4.92e-09
cycloheximide	CERK	-4.2499508089999996	2.14e-05
cycloheximide	AMDHD2	-4.055315282	5.01e-05
cycloheximide	GRN	-4.523044456	6.1e-06
cycloheximide	MAST2	-6.105889676	1.02e-09
cycloheximide	ERBB2	-4.404956825	1.06e-05
cycloheximide	HMG20B	-4.706212068	2.52e-06
cycloheximide	PIK3C2B	-4.18333992	2.8699999999999996e-05
cycloheximide	CDK19	-4.610059766	4.03e-06
cycloheximide	SLC37A4	-4.300538717	1.7e-05
cycloheximide	IMPA2	-5.5255146470000005	3.2900000000000003e-08
cycloheximide	STARD7	-4.67906528	2.88e-06
cycloheximide	NUCB1	-5.239673054	1.6100000000000003e-07
cycloheximide	CTSA	-4.586152688	4.51e-06
cycloheximide	PLOD1	-4.737145404	2.17e-06
cycloheximide	KDELR1	-4.633647895	3.59e-06
cycloheximide	PLD3	-4.788108833	1.68e-06
cycloheximide	IDH1	-5.924560937000001	3.13e-09
cycloheximide	PKM	-5.217194359	1.82e-07
cycloheximide	APEH	-4.98902126	6.070000000000001e-07
cycloheximide	GLB1	-4.873288433	1.1e-06
cycloheximide	TUBG1	-4.747206471	2.06e-06
cycloheximide	FAM127A	-4.66683372	3.06e-06
cycloheximide	DCAF11	-4.760174388	1.93e-06
cycloheximide	AKR1A1	-4.7097136310000005	2.48e-06
cycloheximide	LY6E	-4.625664853	3.73e-06
cycloheximide	UBAC1	-4.616527216000001	3.9e-06
cycloheximide	G6PD	-7.589679873	3.21e-14
cycloheximide	UBE4B	-4.874568612	1.09e-06
cycloheximide	EHMT2	-4.84164924	1.29e-06
cycloheximide	KIAA0430	-5.268785297	1.37e-07
cycloheximide	ST5	-5.100037357	3.4e-07
cycloheximide	HCFC1	-5.39164623	6.98e-08
cycloheximide	MEN1	-5.564772908999999	2.62e-08
cycloheximide	LINC00094	-6.470291242	9.78e-11
cycloheximide	FAM189B	-4.937981305	7.890000000000001e-07
cycloheximide	SULT1A1	-4.856935904	1.19e-06
cycloheximide	SKP2	-5.1271504530000005	2.94e-07
cycloheximide	DGAT1	-5.920769235	3.2e-09
cycloheximide	VEGFB	-5.020929889	5.14e-07
cycloheximide	IQSEC1	-4.713656796	2.43e-06
cycloheximide	DNASE1L1	-4.910783588	9.070000000000001e-07
cycloheximide	SUOX	-5.115036663	3.14e-07
cycloheximide	P3H4	-4.87464087	1.09e-06
cycloheximide	CDK5	-5.049999545	4.42e-07
cycloheximide	IFT27	-5.157550304	2.5e-07
cycloheximide	ASNS	-4.5746461169999995	4.77e-06
cycloheximide	NAGPA	-6.813226212999999	9.539999999999999e-12
cycloheximide	TTLL1	-6.868861831	6.47e-12
cycloheximide	DGKZ	-4.765514973	1.88e-06
cycloheximide	ZMYM3	-4.734480397	2.2e-06
cycloheximide	CLN3	-4.6750295710000005	2.94e-06
cycloheximide	NTHL1	-4.761366379	1.92e-06
cycloheximide	JTB	-5.236595173	1.6399999999999999e-07
cycloheximide	FBXO9	-5.810174673	6.24e-09
cycloheximide	URI1	-5.521136332	3.3700000000000004e-08
cycloheximide	RNF187	-6.303000797	2.92e-10
cycloheximide	FKBP9	-6.318633289	2.64e-10
cycloheximide	INTS1	-4.847289288	1.25e-06
cycloheximide	SGSM2	-4.859610915	1.18e-06
cycloheximide	FAM102A	-5.281666083999999	1.28e-07
cycloheximide	GPD1L	-5.810228421000001	6.24e-09
cycloheximide	TBC1D2B	-4.633224867	3.6e-06
cycloheximide	TPI1	-5.103032692	3.34e-07
cycloheximide	TSR3	-5.266397588999999	1.3900000000000001e-07
cycloheximide	ZNF248	-4.845873023999999	1.26e-06
cycloheximide	MINK1	-4.8508499039999995	1.23e-06
cycloheximide	ZNF337	-4.711890114	2.45e-06
cycloheximide	GPAA1	-4.8278139730000005	1.38e-06
cycloheximide	SLC35E2B	-4.80421129	1.55e-06
cycloheximide	NDRG3	-5.36889556	7.92e-08
cycloheximide	METTL9	-5.816812286	6e-09
cycloheximide	PTGES2	-4.760440036	1.93e-06
cycloheximide	TSEN34	-5.317258689	1.05e-07
cycloheximide	DROSHA	-5.29479138	1.1900000000000001e-07
cycloheximide	COLGALT1	-4.806268491	1.54e-06
cycloheximide	DHRS11	-4.882302427	1.05e-06
cycloheximide	GALNT12	-4.721617867	2.34e-06
cycloheximide	HS1BP3	-4.6385228839999995	3.51e-06
cycloheximide	PODXL2	-4.943299509	7.68e-07
cycloheximide	TMEM160	-5.145192541	2.67e-07
cycloheximide	ALG6	-4.637403204	3.53e-06
cycloheximide	MGAT4B	-5.199083974	2e-07
cycloheximide	TMEM164	-4.923201693	8.51e-07
cycloheximide	FOXRED2	-5.383354719	7.31e-08
cycloheximide	UNC93B1	-5.668336173999999	1.44e-08
cycloheximide	RITA1	-5.54105446	3.01e-08
cycloheximide	Mar-08	-5.185845293	2.15e-07
cycloheximide	LPCAT4	-5.056763615	4.2600000000000003e-07
cycloheximide	ARRB2	-5.116845629	3.11e-07
cycloheximide	RALGPS1	-5.417441745	6.049999999999999e-08
cycloheximide	CCR5	-5.093296962	3.5200000000000003e-07
cycloheximide	CBFA2T2	-5.273232238	1.34e-07
cycloheximide	EXTL3	-5.3013544360000004	1.15e-07
cycloheximide	CBX7	-4.5919233760000004	4.39e-06
cycloheximide	GNAL	-4.6269169869999995	3.71e-06
cycloheximide	CCL8	-4.777010898	1.78e-06
cycloheximide	LRFN3	-6.225594793	4.8e-10
cycloheximide	PLEKHF1	-5.892579275	3.8e-09
BRD-K74889969	CBR1	-5.252426552	1.5e-07
BRD-K57822472	STUB1	-4.50879361	6.52e-06
BRD-K77502932	VPS28	-4.697897458	2.63e-06
BRD-K41579429	PCNA	-4.1102036680000005	3.9500000000000005e-05
BRD-K41579429	AKR7A2	-5.042177195	4.6e-07
BRD-K95481773	SCARB1	-4.283163449	1.84e-05
BRD-K27484191	GAPDH	-5.660842272999999	1.51e-08
BRD-K27484191	RAP1GAP	-4.7605457410000005	1.93e-06
BRD-K27484191	BAMBI	-4.585673183	4.53e-06
BRD-K27484191	NUSAP1	-4.2294063369999995	2.34e-05
BRD-K27484191	GJA1	-5.06901015	4e-07
BRD-A49848186	PCNA	-4.283828442	1.84e-05
BRD-A81936046	TMED10	-4.467069035	7.93e-06
BRD-A81936046	POP4	-4.572636911	4.82e-06
BRD-A81936046	ELAC2	-4.16614983	3.1e-05
BRD-A81936046	AKR7A2	-4.203480847	2.6300000000000002e-05
BRD-A81936046	PNP	-4.783862021	1.72e-06
BRD-A81936046	CCNB2	-4.716739082	2.4e-06
BRD-A81936046	GDI2	-5.374944265	7.66e-08
BRD-A81936046	DPYSL2	-4.662814091	3.12e-06
BRD-A81936046	BCAP31	-4.64992868	3.32e-06
BRD-A81936046	SSR4	-4.594220422	4.34e-06
BRD-A81936046	ENO1	-5.024022788	5.06e-07
BRD-A81936046	SNW1	-4.866941904	1.13e-06
BRD-A81936046	DDX39A	-4.721783759	2.34e-06
BRD-A81936046	TSG101	-5.831912561	5.479999999999999e-09
BRD-A81936046	RPS4Y1	-6.052549668999999	1.4300000000000002e-09
BRD-A81936046	KIF5B	-4.71261859	2.45e-06
BRD-A81936046	EPHX1	-5.142335789	2.7100000000000003e-07
BRD-A81936046	ALDH3A2	-5.144488368999999	2.68e-07
BRD-A81936046	BLVRB	-5.113229494	3.17e-07
BRD-A81936046	C5orf15	-5.1613751930000005	2.45e-07
BRD-A81936046	CUL2	-4.590092578	4.43e-06
BRD-A81936046	BMS1	-4.677978582	2.9e-06
BRD-A81936046	RNF6	-5.420337231	5.9500000000000003e-08
BRD-A81936046	DNASE1L1	-4.610583319	4.02e-06
BRD-A81936046	TAP2	-4.90896944	9.159999999999999e-07
BRD-A81936046	ATP5C1	-4.63265719	3.61e-06
BRD-A81936046	ARHGAP12	-4.822052056	1.42e-06
BRD-A81936046	UQCRFS1	-4.70450966	2.54e-06
BRD-A81936046	LARP4B	-4.749661809	2.04e-06
BRD-A81936046	ABI1	-5.530178732	3.2e-08
BRD-A81936046	RNF5	-4.788771581000001	1.68e-06
BRD-A81936046	FN1	-4.645446497	3.39e-06
BRD-A81936046	SETD1A	-4.897832198	9.69e-07
BRD-A81936046	PTPN18	-4.709080613	2.49e-06
BRD-A81936046	SCFD1	-4.590600483999999	4.42e-06
BRD-A81936046	CCNB1IP1	-4.72419689	2.31e-06
BRD-A81936046	GTPBP4	-5.0914598689999995	3.55e-07
BRD-A81936046	MID1IP1	-4.599348462	4.24e-06
BRD-A81936046	U2AF2	-4.710534197	2.47e-06
BRD-A81936046	TRIT1	-5.094255493	3.5e-07
BRD-A81936046	NEMF	-5.129637187	2.9e-07
BRD-A81936046	MTPAP	-4.704986589	2.54e-06
BRD-A81936046	PTER	-5.0367041630000005	4.74e-07
BRD-A81936046	NSMCE4A	-5.161642944	2.45e-07
BRD-A81936046	ASCC1	-4.981923033	6.3e-07
BRD-A81936046	UBA52	-4.692791107	2.7e-06
BRD-A81936046	DNPEP	-5.756429949	8.590000000000001e-09
BRD-A81936046	ARVCF	-4.657090527	3.21e-06
BRD-A81936046	LTB4R	-4.598452455	4.26e-06
BRD-A81936046	LRRC8E	-5.235524332	1.65e-07
BRD-K59765229	SCAND1	-4.087366977	4.36e-05
BRD-K28305693	NPDC1	-4.334576456000001	1.4599999999999999e-05
BRD-K58479490	CDC25A	-4.201045187	2.6600000000000003e-05
BRD-K58479490	LIG1	-4.705877315	2.53e-06
BRD-K58479490	RFC5	-4.112745092	3.91e-05
SA-792709	HMG20B	-5.426685872	5.7400000000000004e-08
BRD-K47570616	USP22	-4.28275945	1.85e-05
corticosterone	PGAM1	-5.217374588999999	1.8100000000000002e-07
BRD-K25380050	APP	-4.263714404	2.01e-05
BRD-K25380050	MMP2	-4.634660073	3.58e-06
BRD-K25380050	NIT1	-4.105557916	4.03e-05
BRD-K25380050	DNMT1	-5.217831049	1.8100000000000002e-07
BRD-K25380050	SMC3	-4.141059863	3.46e-05
BRD-K25380050	SHB	-4.1433534	3.4200000000000005e-05
BRD-K25380050	FBXO21	-5.777195732000001	7.6e-09
BRD-K25380050	NVL	-4.374592517	1.22e-05
BRD-K25380050	TRIB3	-6.484588005	8.9e-11
BRD-K25380050	KLHDC2	-5.3945532620000005	6.87e-08
BRD-K25380050	VPS28	-6.3729365929999995	1.8499999999999998e-10
BRD-K45223163	MUC1	-4.658037413	3.19e-06
tribenoside	RHEB	-4.988543492	6.079999999999999e-07
tribenoside	ATF6	-4.1615056180000005	3.16e-05
tribenoside	PCNA	-5.175205207	2.28e-07
tribenoside	STAMBP	-4.472920724	7.72e-06
tribenoside	RRAGA	-4.92772437	8.32e-07
tribenoside	USP22	-5.046311284	4.5e-07
tribenoside	KIAA0100	-4.615800243	3.92e-06
tribenoside	DNAJB1	-4.412210343	1.0199999999999999e-05
tribenoside	CLIC4	-4.852537646	1.22e-06
tribenoside	HSD17B10	-7.155005527999999	8.37e-13
tribenoside	KIAA0907	-4.375267828	1.21e-05
tribenoside	MRPL12	-5.01148093	5.4e-07
tribenoside	KIF1BP	-4.546240319	5.46e-06
tribenoside	STX4	-4.5890495069999995	4.45e-06
tribenoside	STMN1	-4.217188993	2.47e-05
tribenoside	CSRP1	-4.152917594	3.28e-05
tribenoside	TEX10	-5.397933096	6.740000000000001e-08
tribenoside	VPS28	-4.7962837	1.62e-06
tribenoside	RNPS1	-4.059937082	4.91e-05
tribenoside	RALA	-4.76092078	1.93e-06
tribenoside	CSNK1E	-4.926725213	8.359999999999999e-07
tribenoside	NRAS	-4.751901558	2.02e-06
tribenoside	COG4	-4.704697642	2.54e-06
tribenoside	CSNK2A2	-4.812755468	1.49e-06
tribenoside	GADD45A	-4.74885146	2.05e-06
tribenoside	ELAC2	-4.909347138	9.140000000000001e-07
tribenoside	CPNE3	-4.597108103	4.28e-06
tribenoside	KDELR2	-4.649147984	3.33e-06
tribenoside	GOLT1B	-4.854492983	1.21e-06
tribenoside	CGRRF1	-4.584178165	4.56e-06
tribenoside	MRPS16	-4.576603807	4.73e-06
tribenoside	COQ3	-4.920506844	8.629999999999999e-07
tribenoside	TNFAIP1	-4.962077313	6.970000000000001e-07
tribenoside	RTCA	-5.525693097	3.2799999999999996e-08
tribenoside	TOMM22	-5.8227650120000005	5.789999999999999e-09
tribenoside	TRADD	-4.929213786	8.259999999999999e-07
tribenoside	HSP90AB1	-4.857763863	1.19e-06
tribenoside	RPL14	-6.173176746	6.69e-10
tribenoside	YWHAZ	-5.043095145	4.5799999999999995e-07
tribenoside	SSR2	-4.877514704	1.07e-06
tribenoside	YWHAQ	-5.164008722	2.4199999999999997e-07
tribenoside	DYNLL1	-5.397457354	6.76e-08
tribenoside	GOT2	-5.419331014	5.98e-08
tribenoside	RAN	-5.874704007999999	4.24e-09
tribenoside	DPYSL2	-4.623919309	3.77e-06
tribenoside	IST1	-5.0927553560000005	3.53e-07
tribenoside	H2AFZ	-5.198074795	2.01e-07
tribenoside	CNOT1	-4.570581112	4.86e-06
tribenoside	NOP56	-4.996339088	5.839999999999999e-07
tribenoside	DNAJA1	-4.790486774	1.66e-06
tribenoside	HSBP1	-5.149754624	2.61e-07
tribenoside	HMGN1	-5.9041321	3.55e-09
tribenoside	MDH1	-5.406910005	6.41e-08
tribenoside	SNX17	-5.144129363999999	2.69e-07
tribenoside	JUP	-4.640213396	3.48e-06
tribenoside	DSTN	-4.907825362	9.21e-07
tribenoside	PFKP	-4.621041905	3.82e-06
tribenoside	ECHS1	-5.428525716	5.68e-08
tribenoside	IDH1	-4.592019723	4.39e-06
tribenoside	RALY	-4.813746242	1.48e-06
tribenoside	AKR1B1	-4.75429075	1.99e-06
tribenoside	PSMA5	-5.266590393	1.3900000000000001e-07
tribenoside	DAB2	-4.900301611000001	9.570000000000001e-07
tribenoside	CYR61	-5.257144024	1.4599999999999998e-07
tribenoside	HNRNPF	-4.77776414	1.77e-06
tribenoside	PSMB3	-4.884874846000001	1.03e-06
tribenoside	PYGB	-4.685427058	2.79e-06
tribenoside	QSOX1	-5.117810457	3.09e-07
tribenoside	AHSA1	-4.881045855	1.06e-06
tribenoside	ATP6V1F	-5.125274377	2.9699999999999997e-07
tribenoside	PSMA3	-5.13037533	2.89e-07
tribenoside	SAR1A	-6.309546256	2.8e-10
tribenoside	EIF3H	-4.778411746000001	1.77e-06
tribenoside	SCAMP3	-5.441233102999999	5.29e-08
tribenoside	FAM32A	-5.116963493	3.1e-07
tribenoside	CHMP1A	-5.12768735	2.93e-07
tribenoside	BCKDK	-5.138986175	2.7600000000000004e-07
tribenoside	ALDH3A2	-4.681009428	2.85e-06
tribenoside	C21orf33	-5.090397862	3.5700000000000003e-07
tribenoside	CD2BP2	-5.229694315	1.7e-07
tribenoside	G6PD	-4.758748038999999	1.95e-06
tribenoside	MTHFD1	-4.6206775339999995	3.82e-06
tribenoside	PRPF31	-5.102604649	3.35e-07
tribenoside	SNRPB2	-4.862329676	1.16e-06
tribenoside	PRPSAP1	-4.763598717	1.9e-06
tribenoside	VAMP8	-4.777158573	1.78e-06
tribenoside	TYMS	-5.002897955	5.65e-07
tribenoside	SSBP1	-6.5221385739999995	6.93e-11
tribenoside	MANF	-4.580856657	4.63e-06
tribenoside	PSMD6	-4.829058577	1.37e-06
tribenoside	AAGAB	-4.602656025	4.17e-06
tribenoside	NBN	-4.8625165930000005	1.16e-06
tribenoside	CAV1	-4.602708787	4.17e-06
tribenoside	CUL2	-5.515284928	3.48e-08
tribenoside	RHOG	-5.347375269	8.92e-08
tribenoside	C1orf123	-5.119209366000001	3.07e-07
tribenoside	DRG2	-6.350341081	2.1499999999999998e-10
tribenoside	CAV2	-4.613539848	3.96e-06
tribenoside	AP1G1	-4.745122574	2.08e-06
tribenoside	RPP30	-4.89222478	9.97e-07
tribenoside	PSEN1	-4.7242799710000005	2.31e-06
tribenoside	RIDA	-5.220451707	1.78e-07
tribenoside	PREP	-5.610568861	2.02e-08
tribenoside	CKS2	-4.673945451	2.95e-06
tribenoside	CDK5	-4.615546415	3.92e-06
tribenoside	GATB	-4.684576147	2.81e-06
tribenoside	POT1	-5.093871065	3.51e-07
tribenoside	STX8	-5.437400944	5.41e-08
tribenoside	POP5	-5.112976988	3.17e-07
tribenoside	RECQL	-4.587425008	4.49e-06
tribenoside	POLR3F	-5.657121492999999	1.54e-08
tribenoside	CRLF3	-4.842413419	1.28e-06
tribenoside	RUSC1	-4.669634244	3.02e-06
tribenoside	ABCF2	-5.2191899489999996	1.8e-07
tribenoside	RAB1A	-5.760074409	8.409999999999999e-09
tribenoside	TECR	-4.8971287310000005	9.72e-07
tribenoside	YWHAB	-6.5410851779999994	6.11e-11
tribenoside	C1QBP	-4.642675464	3.44e-06
tribenoside	PPP4C	-5.943576902	2.7899999999999997e-09
tribenoside	GABARAPL2	-4.787071206999999	1.69e-06
tribenoside	UBE2V2	-5.21560602	1.83e-07
tribenoside	COMMD4	-5.034714841	4.79e-07
tribenoside	ITPA	-4.6762118280000005	2.92e-06
tribenoside	STX3	-5.226783734	1.72e-07
tribenoside	POLR2H	-4.578019063	4.69e-06
tribenoside	MED21	-5.0250316139999995	5.03e-07
tribenoside	HMGN3	-4.93895844	7.85e-07
tribenoside	POLR2F	-4.575954575	4.74e-06
tribenoside	PIGK	-4.880637077	1.06e-06
tribenoside	SLC25A1	-5.107075449	3.27e-07
tribenoside	SERPINB6	-4.716886088	2.39e-06
tribenoside	POLR2L	-5.1131583119999995	3.17e-07
tribenoside	KPNA2	-5.231139338	1.68e-07
tribenoside	EIF4A1	-7.100414875	1.24e-12
tribenoside	ARL6IP1	-5.170217098	2.3399999999999998e-07
tribenoside	ARPC5	-5.34855626	8.87e-08
tribenoside	RBPJ	-4.837869885	1.31e-06
tribenoside	FLII	-5.60443645	2.09e-08
tribenoside	MYL6	-5.134925352	2.82e-07
tribenoside	SLC39A14	-5.391576381	6.98e-08
tribenoside	RANGAP1	-5.232823874	1.67e-07
tribenoside	COQ9	-5.236197559	1.6399999999999999e-07
tribenoside	TUBA4A	-6.344526728	2.23e-10
tribenoside	SEL1L3	-4.993730961	5.92e-07
tribenoside	HPCAL1	-5.446351228999999	5.14e-08
tribenoside	MRPS31	-4.963953542	6.909999999999999e-07
tribenoside	SNRPB	-4.7407392999999995	2.13e-06
tribenoside	DHRS1	-4.92039533	8.64e-07
tribenoside	SMIM8	-5.02120153	5.13e-07
tribenoside	BICC1	-4.7474468430000005	2.06e-06
tribenoside	FASTK	-5.136363457	2.8e-07
tribenoside	SRSF7	-4.882579532	1.05e-06
tribenoside	TTC28	-4.603190627	4.16e-06
tribenoside	RBBP4	-4.849540587	1.24e-06
tribenoside	SEC61A1	-5.375200727	7.65e-08
tribenoside	GSTK1	-5.031676051	4.86e-07
tribenoside	C14orf166	-4.638707736000001	3.51e-06
tribenoside	C20orf24	-5.006437106	5.54e-07
tribenoside	PPA1	-5.241817603	1.59e-07
tribenoside	PARVA	-5.0942634280000005	3.5e-07
tribenoside	KCTD3	-5.425141037	5.79e-08
tribenoside	EMC7	-4.736645205	2.17e-06
tribenoside	MRPL18	-4.592358405	4.38e-06
tribenoside	ZNF706	-5.207236558	1.92e-07
tribenoside	MEA1	-4.723777108999999	2.32e-06
tribenoside	FAM96B	-5.777696634	7.57e-09
tribenoside	CMAS	-5.449638502000001	5.0499999999999996e-08
tribenoside	SLC52A2	-5.108093458	3.25e-07
tribenoside	NDUFB2	-4.74532519	2.08e-06
tribenoside	APH1A	-4.654175161	3.25e-06
tribenoside	TIMM10	-5.275661132	1.32e-07
tribenoside	VIPAS39	-4.664239128	3.1e-06
tribenoside	GMCL1	-5.358143157	8.41e-08
tribenoside	COLGALT1	-5.087385916000001	3.6299999999999995e-07
tribenoside	ENY2	-5.173934068	2.2899999999999997e-07
tribenoside	RNASEH1	-5.168765842	2.3600000000000002e-07
tribenoside	TBK1	-4.645489383	3.39e-06
tribenoside	MRPS33	-5.707496067	1.1499999999999999e-08
tribenoside	SLC4A1AP	-5.060837648	4.1700000000000004e-07
tribenoside	RRP1	-4.79798988	1.6e-06
tribenoside	KCTD9	-4.949891042	7.43e-07
tribenoside	ESF1	-5.383791802	7.29e-08
tribenoside	PLCXD1	-5.077196443	3.83e-07
tribenoside	DBR1	-5.169989016000001	2.3399999999999998e-07
tribenoside	RHBDF2	-4.61850355	3.87e-06
tribenoside	ATRAID	-4.663505697	3.11e-06
tribenoside	ASCC1	-4.939739045	7.82e-07
tribenoside	PCNX4	-4.990334453	6.03e-07
tribenoside	LUC7L2	-4.660852387	3.15e-06
tribenoside	SF3B5	-4.656071883	3.22e-06
tribenoside	SH3BGRL3	-4.704531312	2.54e-06
tribenoside	CUTA	-5.120159075	3.05e-07
tribenoside	NPM1	-4.82842212	1.38e-06
tribenoside	LPCAT4	-4.959586406000001	7.06e-07
tribenoside	PGAP2	-6.438462926000001	1.21e-10
tribenoside	OXLD1	-5.278934624	1.3e-07
tribenoside	GAL3ST1	-4.622559911000001	3.79e-06
tribenoside	PIGL	-5.229878133	1.7e-07
tribenoside	CACNA2D1	-5.055596403	4.29e-07
tribenoside	USP34	-4.57431762	4.78e-06
tribenoside	TIMM50	-5.1422967989999995	2.7100000000000003e-07
tribenoside	CWF19L1	-5.229347978	1.7e-07
tribenoside	AKIP1	-5.549174097000001	2.8700000000000002e-08
tribenoside	RPL23AP7	-5.760945587	8.36e-09
tribenoside	LUZP1	-4.691377231000001	2.71e-06
tribenoside	DUS2	-5.9464798739999996	2.7399999999999996e-09
tribenoside	ACTB	-6.111600367	9.86e-10
BRD-K32407455	PAK6	-4.0530831460000005	5.05e-05
BRD-K32407455	DNMT1	-5.213945279	1.85e-07
BRD-K32407455	TCEB2	-6.1510543129999995	7.7e-10
BRD-K32407455	TMEM158	-5.239756646	1.6100000000000003e-07
BRD-K45986013	TWF2	-4.243739066	2.2e-05
MW-SHH-98	TGFB3	-4.4346541760000004	9.22e-06
MW-SHH-98	PPARD	-4.94301159	7.690000000000001e-07
MW-SHH-98	DNMT3A	-4.703646329	2.56e-06
MW-SHH-98	NOTCH1	-4.737082785	2.17e-06
MW-SHH-98	MKNK1	-4.637966569	3.52e-06
MW-SHH-98	SLC2A6	-4.439867967	9e-06
MW-SHH-98	PHKG2	-4.541798073	5.58e-06
MW-SHH-98	FOXO4	-4.95643623	7.179999999999999e-07
MW-SHH-98	TIMP2	-4.2206498230000005	2.44e-05
MW-SHH-98	KIAA0196	-4.643395918	3.43e-06
MW-SHH-98	ALAS1	-5.310467442	1.0900000000000001e-07
MW-SHH-98	PLA2G15	-4.35807182	1.31e-05
MW-SHH-98	PTPN1	-5.164694248	2.41e-07
MW-SHH-98	ALDOC	-5.17083641	2.33e-07
MW-SHH-98	NPC1	-5.520337692999999	3.38e-08
MW-SHH-98	PKD1	-5.010444403999999	5.429999999999999e-07
MW-SHH-98	CFB	-4.878647632	1.07e-06
MW-SHH-98	PLXNA3	-4.821877902	1.42e-06
MW-SHH-98	CALCOCO1	-5.491156775	3.99e-08
MW-SHH-98	OSBPL2	-4.62782062	3.7e-06
MW-SHH-98	Mar-02	-4.797855644	1.6e-06
MW-SHH-98	PBXIP1	-5.4646834339999995	4.64e-08
MW-SHH-98	ANKRD12	-4.72441878	2.31e-06
MW-SHH-98	PNPLA2	-5.369918612	7.88e-08
MW-SHH-98	CUL9	-4.769895916	1.84e-06
MW-SHH-98	SCPEP1	-5.036000977	4.75e-07
MW-SHH-98	HSD17B14	-4.795697478999999	1.62e-06
